MSG,5,111,11111,C05840,111111,2015/11/05,09:54:45.381,2015/11/05,09:54:45.335,,38000,,,,,,,0,,0,0
MSG,5,111,11111,C05840,111111,2015/11/05,09:54:45.400,2015/11/05,09:54:45.398,,38000,,,,,,,0,,0,0
MSG,6,111,11111,C05840,111111,2015/11/05,09:54:45.407,2015/11/05,09:54:45.398,,,,,,,,6227,0,0,0,0
MSG,8,111,11111,C05840,111111,2015/11/05,09:54:45.487,2015/11/05,09:54:45.465,,,,,,,,,,,,0
MSG,8,111,11111,C05840,111111,2015/11/05,09:54:45.504,2015/11/05,09:54:45.466,,,,,,,,,,,,0
MSG,8,111,11111,C05840,111111,2015/11/05,09:54:45.517,2015/11/05,09:54:45.467,,,,,,,,,,,,0
MSG,5,111,11111,C05840,111111,2015/11/05,09:54:45.555,2015/11/05,09:54:45.529,,38000,,,,,,,0,,0,0
MSG,6,111,11111,C05840,111111,2015/11/05,09:54:45.568,2015/11/05,09:54:45.530,,,,,,,,6227,0,0,0,0
MSG,6,111,11111,C05840,111111,2015/11/05,09:54:45.569,2015/11/05,09:54:45.530,,,,,,,,6227,0,0,0,0
MSG,6,111,11111,C05840,111111,2015/11/05,09:54:45.569,2015/11/05,09:54:45.530,,,,,,,,6227,0,0,0,0
MSG,6,111,11111,C05840,111111,2015/11/05,09:54:45.570,2015/11/05,09:54:45.530,,,,,,,,6227,0,0,0,0
MSG,8,111,11111,C05840,111111,2015/11/05,09:54:45.996,2015/11/05,09:54:45.987,,,,,,,,,,,,0
MSG,8,111,11111,C05840,111111,2015/11/05,09:54:46.037,2015/11/05,09:54:45.989,,,,,,,,,,,,0
MSG,8,111,11111,C05840,111111,2015/11/05,09:54:46.045,2015/11/05,09:54:45.990,,,,,,,,,,,,0
MSG,7,111,11111,C05840,111111,2015/11/05,09:54:46.158,2015/11/05,09:54:46.120,,38000,,,,,,,,,,0
MSG,8,111,11111,C05840,111111,2015/11/05,09:54:46.288,2015/11/05,09:54:46.252,,,,,,,,,,,,0
MSG,8,111,11111,71025C,111111,2015/11/05,09:54:46.427,2015/11/05,09:54:46.383,,,,,,,,,,,,
MSG,8,111,11111,71025C,111111,2015/11/05,09:54:46.443,2015/11/05,09:54:46.384,,,,,,,,,,,,
MSG,5,111,11111,C05840,111111,2015/11/05,09:54:46.848,2015/11/05,09:54:46.839,,38000,,,,,,,0,,0,0
MSG,7,111,11111,C05840,111111,2015/11/05,09:54:47.028,2015/11/05,09:54:46.973,,37975,,,,,,,,,,0
MSG,4,111,11111,C05840,111111,2015/11/05,09:54:47.029,2015/11/05,09:54:46.973,,,466,304,,,0,,,,,0
MSG,8,111,11111,C05840,111111,2015/11/05,09:54:47.423,2015/11/05,09:54:47.366,,,,,,,,,,,,0
MSG,5,111,11111,C023BD,111111,2015/11/05,09:54:47.442,2015/11/05,09:54:47.429,,39000,,,,,,,0,,0,0
MSG,5,111,11111,C05840,111111,2015/11/05,09:54:48.052,2015/11/05,09:54:48.020,,38000,,,,,,,0,,0,0
MSG,3,111,11111,C05840,111111,2015/11/05,09:54:48.074,2015/11/05,09:54:48.021,,38000,,,52.77227,-6.97844,,,,,,0
MSG,5,111,11111,C05840,111111,2015/11/05,09:54:48.681,2015/11/05,09:54:48.674,,38000,,,,,,,0,,0,0
MSG,6,111,11111,C05840,111111,2015/11/05,09:54:48.687,2015/11/05,09:54:48.675,,,,,,,,6227,0,0,0,0
MSG,6,111,11111,C05840,111111,2015/11/05,09:54:48.689,2015/11/05,09:54:48.675,,,,,,,,6227,0,0,0,0
MSG,6,111,11111,C05840,111111,2015/11/05,09:54:48.689,2015/11/05,09:54:48.675,,,,,,,,6227,0,0,0,0
MSG,8,111,11111,C05840,111111,2015/11/05,09:54:48.703,2015/11/05,09:54:48.675,,,,,,,,,,,,
MSG,8,111,11111,C05840,111111,2015/11/05,09:54:48.714,2015/11/05,09:54:48.676,,,,,,,,,,,,
MSG,8,111,11111,C05840,111111,2015/11/05,09:54:48.738,2015/11/05,09:54:48.677,,,,,,,,,,,,
MSG,8,111,11111,C05840,111111,2015/11/05,09:54:48.740,2015/11/05,09:54:48.739,,,,,,,,,,,,
MSG,8,111,11111,C05840,111111,2015/11/05,09:54:48.766,2015/11/05,09:54:48.741,,,,,,,,,,,,
MSG,5,111,11111,C05840,111111,2015/11/05,09:54:48.907,2015/11/05,09:54:48.872,,37975,,,,,,,0,,0,0
MSG,6,111,11111,C05840,111111,2015/11/05,09:54:48.939,2015/11/05,09:54:48.937,,,,,,,,6227,0,0,0,0
MSG,8,111,11111,C023BD,111111,2015/11/05,09:54:49.023,2015/11/05,09:54:49.003,,,,,,,,,,,,0
MSG,3,111,11111,C05840,111111,2015/11/05,09:54:49.144,2015/11/05,09:54:49.133,,37975,,,52.77348,-6.98150,,,,,,0
MSG,6,111,11111,C023BD,111111,2015/11/05,09:54:49.419,2015/11/05,09:54:49.396,,,,,,,,5453,0,0,0,0
MSG,7,111,11111,C023BD,111111,2015/11/05,09:54:49.480,2015/11/05,09:54:49.461,,39000,,,,,,,,,,0
MSG,8,111,11111,C023BD,111111,2015/11/05,09:54:49.772,2015/11/05,09:54:49.725,,,,,,,,,,,,0
MSG,3,111,11111,C05840,111111,2015/11/05,09:54:49.989,2015/11/05,09:54:49.985,,37975,,,52.77502,-6.98547,,,,,,0
MSG,6,111,11111,C023BD,111111,2015/11/05,09:54:49.997,2015/11/05,09:54:49.986,,,,,,,,5453,0,0,0,0
MSG,6,111,11111,C023BD,111111,2015/11/05,09:54:49.998,2015/11/05,09:54:49.986,,,,,,,,5453,0,0,0,0
MSG,8,111,11111,C05840,111111,2015/11/05,09:54:50.259,2015/11/05,09:54:50.247,,,,,,,,,,,,
MSG,8,111,11111,C05840,111111,2015/11/05,09:54:50.288,2015/11/05,09:54:50.249,,,,,,,,,,,,
MSG,5,111,11111,C05840,111111,2015/11/05,09:54:50.326,2015/11/05,09:54:50.313,,37975,,,,,,,0,,0,0
MSG,5,111,11111,C05840,111111,2015/11/05,09:54:50.337,2015/11/05,09:54:50.313,,38000,,,,,,,0,,0,0
MSG,5,111,11111,C05840,111111,2015/11/05,09:54:50.348,2015/11/05,09:54:50.314,,38000,,,,,,,0,,0,0
MSG,5,111,11111,C05840,111111,2015/11/05,09:54:50.352,2015/11/05,09:54:50.314,,38000,,,,,,,0,,0,0
MSG,5,111,11111,C05840,111111,2015/11/05,09:54:50.358,2015/11/05,09:54:50.315,,38000,,,,,,,0,,0,0
MSG,5,111,11111,C05840,111111,2015/11/05,09:54:50.391,2015/11/05,09:54:50.378,,38000,,,,,,,0,,0,0
MSG,8,111,11111,71025C,111111,2015/11/05,09:54:50.400,2015/11/05,09:54:50.379,,,,,,,,,,,,
MSG,8,111,11111,C023BD,111111,2015/11/05,09:54:50.457,2015/11/05,09:54:50.444,,,,,,,,,,,,0
MSG,8,111,11111,C023BD,111111,2015/11/05,09:54:50.665,2015/11/05,09:54:50.641,,,,,,,,,,,,0
MSG,5,111,11111,C05840,111111,2015/11/05,09:54:51.334,2015/11/05,09:54:51.297,,37975,,,,,,,0,,0,0
MSG,5,111,11111,C05840,111111,2015/11/05,09:54:51.380,2015/11/05,09:54:51.362,,37975,,,,,,,0,,0,0
MSG,7,111,11111,C023BD,111111,2015/11/05,09:54:51.380,2015/11/05,09:54:51.362,,39000,,,,,,,,,,0
MSG,5,111,11111,C05840,111111,2015/11/05,09:54:51.400,2015/11/05,09:54:51.363,,37975,,,,,,,0,,0,0
MSG,6,111,11111,C05840,111111,2015/11/05,09:54:51.406,2015/11/05,09:54:51.363,,,,,,,,6227,0,0,0,0
MSG,8,111,11111,C023BD,111111,2015/11/05,09:54:51.749,2015/11/05,09:54:51.693,,,,,,,,,,,,0
MSG,8,111,11111,C023BD,111111,2015/11/05,09:54:51.782,2015/11/05,09:54:51.755,,,,,,,,,,,,0
MSG,8,111,11111,C05840,111111,2015/11/05,09:54:51.785,2015/11/05,09:54:51.756,,,,,,,,,,,,
MSG,8,111,11111,C05840,111111,2015/11/05,09:54:51.810,2015/11/05,09:54:51.757,,,,,,,,,,,,
MSG,8,111,11111,C05840,111111,2015/11/05,09:54:51.835,2015/11/05,09:54:51.820,,,,,,,,,,,,
MSG,5,111,11111,C05840,111111,2015/11/05,09:54:51.858,2015/11/05,09:54:51.821,,38000,,,,,,,0,,0,0
MSG,4,111,11111,C023BD,111111,2015/11/05,09:54:51.940,2015/11/05,09:54:51.888,,,462,125,,,0,,,,,0
MSG,8,111,11111,C023BD,111111,2015/11/05,09:54:52.167,2015/11/05,09:54:52.148,,,,,,,,,,,,0
MSG,8,111,11111,C023BD,111111,2015/11/05,09:54:52.176,2015/11/05,09:54:52.149,,,,,,,,,,,,0
MSG,5,111,11111,C023BD,111111,2015/11/05,09:54:52.195,2015/11/05,09:54:52.150,,39000,,,,,,,0,,0,0
MSG,8,111,11111,C023BD,111111,2015/11/05,09:54:52.225,2015/11/05,09:54:52.213,,,,,,,,,,,,0
MSG,5,111,11111,C023BD,111111,2015/11/05,09:54:52.231,2015/11/05,09:54:52.214,,39000,,,,,,,0,,0,0
MSG,5,111,11111,C05840,111111,2015/11/05,09:54:52.654,2015/11/05,09:54:52.609,,37975,,,,,,,0,,0,0
MSG,6,111,11111,C05840,111111,2015/11/05,09:54:52.661,2015/11/05,09:54:52.609,,,,,,,,6227,0,0,0,0
